"em","fuel","units","X1970","X1971","X1972","X1973","X1974","X1975","X1976","X1977","X1978","X1979","X1980","X1981","X1982","X1983","X1984","X1985","X1986","X1987","X1988","X1989","X1990","X1991","X1992","X1993","X1994","X1995","X1996","X1997","X1998","X1999","X2000","X2001","X2002","X2003","X2004","X2005","X2006","X2007","X2008","X2009","X2010","X2011","X2012","X2013","X2014","X2015","X2016","X2017","X2018","X2019","X2020","X2021","X2022"
"CH4","biomass","ktCH4",6230.74456148636,6334.49652441646,6430.31869376535,6534.85405003528,6615.22211327618,6763.91668062122,6853.47736124243,6946.85700246031,7044.85177872704,7161.1163017581,7261.09081391321,7345.24908990288,7445.28533502901,7536.29245780094,7657.15522072381,7783.91876424217,7869.26113880408,8003.73737739576,8130.34712228577,8272.32752712277,8438.8087799959,8554.23240527179,8595.58788553471,8666.92887122,8709.23792785281,8789.26287984712,8854.02076796182,8933.02926052209,8991.61534177257,9083.61611942641,9050.44698414194,8929.19035139509,8951.10879342256,8986.67169532,8962.92177906121,8942.29367263735,8973.44523297285,8889.70663769975,8864.15236308176,8792.77847072625,8750.74465004815,8679.92451502717,8615.852764375,8604.07447414585,8580.58320388915,8537.06322177021,8454.70331359338,8453.05496335713,8306.94539445021,8219.91186749316,8137.42977329535,8120.61814503552,8070.46617808069
"CH4","brown_coal","ktCH4",41.2899079291798,42.5145728789834,43.7017376689078,42.4405993917636,40.7316577685503,43.1570733003771,45.188523816073,47.0352519893569,45.4420066049558,47.4955570322316,46.4822021815967,46.9339629152189,49.5825246682068,52.7954588787023,54.7742344562497,57.3680585527476,57.3241604686257,62.6803808473647,60.5954201673585,59.1946148196772,49.6383016912639,46.2322814272969,44.8534555434379,42.9080922854037,38.0146263061107,37.2177789173421,37.1757432298716,36.1806992374123,33.4476891869111,30.3040995578985,31.7409913635667,29.9621982758377,30.8701951541713,30.6291753169479,33.2279767664765,32.0521100401508,29.5872951808536,30.9665436239739,28.6522739244558,29.4538116927302,29.3793762629898,31.3709152201396,30.6279830689524,26.8949601412817,26.2815012566191,24.8517087327535,25.0155779428661,26.0533544459315,26.063544955406,24.7829125681934,23.2997561535209,25.4243432884936,24.930965949318
"CH4","coal_coke","ktCH4",13.764217436414,15.3204861658271,12.4534516624084,12.455883496925,12.6363995786303,11.8816231676037,11.6641526150823,11.853520925502,11.960350569364,12.6814273393576,14.9630460250813,14.5357846158812,14.0036790851015,14.0861672280426,14.9183888710732,15.6311043001139,16.302793999914,16.700418413022,17.0375145530299,16.842359060299,15.6672731088145,15.3714915851241,17.5728201623661,19.3757718666296,18.7557007863317,20.8140254563959,22.6369056113746,21.2614408556616,20.1487881737793,18.4232001312616,19.2431598024407,16.3104951577658,15.3435204551172,14.7559976366923,15.9807607304899,18.6965850716287,17.5290571799635,18.7068615291066,19.4801281141636,19.158570183444,23.0982607609391,26.3265834059341,29.4828700598964,28.9301447371063,31.1496590942289,29.0987257954283,29.6429930937122,27.6869313442199,24.8419218350383,26.3798420722768,20.9946357395071,21.8893413222997,21.3544990101604
"CH4","diesel_oil","ktCH4",80.8836724821437,86.9324815555394,95.6314173198383,104.673421731009,105.14865393426,107.282492182095,116.454303401016,123.460001039907,133.360401019305,139.86832531135,138.485524022236,138.90106811616,136.401511313638,142.127567842048,148.883261306953,153.033077144711,161.33654044651,168.665288227265,179.878462750726,187.288459560521,193.835178718122,198.58250613831,202.970500694857,207.748660322489,213.100891018249,221.386022305006,231.447126684361,232.997051676581,235.047117077002,240.104481123585,255.301348860021,255.234986613979,256.777097782217,262.523330611236,277.277250362915,283.68332903014,286.032282370835,295.663181243156,303.082323830802,302.131466289367,317.234452357246,334.631377276536,347.340836394767,352.3905183269,353.970392521916,356.326237155752,356.579621536178,364.230966600263,374.665735369436,367.261928227975,339.370845481636,355.123308533063,360.197548131052
"CH4","hard_coal","ktCH4",238.345630779096,241.665706052629,241.619888120788,244.225858361667,245.1351876183,265.93307226817,270.887590961691,291.706165893558,308.15686922513,316.649176464598,307.760716303398,313.419992261065,325.968344299406,334.226138735038,354.657637916452,376.394601841809,385.607878184094,401.624988660996,416.945221060805,405.014542205893,390.377733303863,393.943553880875,375.057115015764,381.081092704191,372.110631604342,392.986053730437,336.219400984611,360.045630849922,328.701309087267,304.85388536488,300.481935291097,298.379674268972,299.567302142076,322.290298320065,360.607556257591,393.385424721562,403.831950261634,413.011592937336,424.502293071628,432.929671836598,440.750024922238,458.314559545071,467.228193352621,474.126919339994,476.381102011597,470.012415766924,451.254086404339,454.12477396329,425.10750684002,391.565410726252,389.884324093956,395.203774114799,395.342449369906
"CH4","heavy_oil","ktCH4",53.5953835598738,57.5222145701999,61.4452617638997,67.685412176729,65.6036724853218,62.71811004476,68.4225171589656,69.7156164116772,71.6325950025615,71.866053788957,66.5816659281718,60.465645189606,54.8107937297036,51.1616491403562,49.9023669627643,45.0907642610732,45.585240064818,45.2965995635767,47.2699225960622,48.2346951200554,49.5617679159959,50.1315432196549,49.7117836668751,49.6036450667643,50.3757791296026,50.2440928229231,49.73473340519,51.9859890806919,50.7484891000751,50.5453723311411,49.0996068084286,48.0615595444695,46.1178296720762,47.0069781288853,48.6237749691946,48.0436569469084,48.026857770508,50.1735126376636,47.46774572267,43.326207932712,41.9763242174705,43.0758689067792,42.7903104708198,41.1612944689417,42.3350012591393,42.6860312548899,40.1836764455839,38.3956839612642,37.5686082963829,36.390247107744,36.1625176847445,37.1650813627263,38.8353553589982
"CH4","light_oil","ktCH4",656.569503668642,699.395145898432,747.005951387385,796.224148047916,792.849703651734,824.935379166192,858.190218983221,889.578572903802,936.472666972541,948.500029064251,944.474026790021,942.324156778635,944.940968705659,956.09288091884,980.295654081096,992.100824844926,1028.78112230998,1066.1169709909,1110.68689150812,1145.08537474597,1154.82685743616,1159.10745590297,1183.96961010273,1201.93449622508,1196.86444720705,1225.21076577436,1220.30234695006,1190.0845651698,1146.087315278,1093.1143881271,1042.58139277009,1005.88121678567,978.539634562915,947.680814876307,943.092188639263,914.741577449937,876.446855667958,873.895284234972,868.378193650648,856.269992838563,859.743732484631,845.098905794789,842.397083014149,854.62918767764,835.403756949138,842.668960514503,825.258142003625,798.133664565911,775.888874213606,750.844007518804,644.360971580316,656.348002446383,640.812453119769
"CH4","natural_gas","ktCH4",774.376839564038,848.695655670697,933.604833448566,967.921586608103,1008.28900589795,1062.99839216758,1090.17811936592,1110.63774454858,1169.35737166681,1238.70542310685,1283.61003019615,1303.98425553629,1343.97752423328,1384.87774194069,1533.68713027122,1659.96096901971,1796.56119409006,1810.81554415869,1911.51729626673,2001.54476526838,2077.98185855617,2285.52963804034,2264.44458113313,2367.31843454565,2235.93322449695,2275.02853153203,2349.97882800265,2283.71712554193,2266.01338458155,2403.04233264251,2525.43889011651,2605.593701985,2551.28625150157,2684.14250630621,2775.53082594028,2798.44971821455,2878.06264714918,2925.00486682674,3076.81085712417,3029.71099832882,3287.5394500689,3306.16617466522,3350.11207030402,3444.89461417114,3401.2496988731,3435.36246278568,3490.75109121206,3580.20239676983,3726.8698490553,3877.57156476034,3786.75418547053,4038.78969997787,3782.01774089969
"CH4","process","ktCH4",244998.734202559,245266.804226618,250107.493896322,257831.403080293,257910.125532211,258720.952547744,263241.626583014,266538.387939126,268673.993741496,273198.784053425,271346.368394929,265498.71403864,264577.24877896,264169.895563017,267397.032256886,268338.509320718,272863.446879732,274281.161723772,279451.837745666,283706.233084819,283199.884987655,281296.950267546,278549.103432723,278697.089913523,280630.7772453,284391.650360675,290082.94802453,290330.063914059,288660.328974272,288935.947113025,293439.884295503,295178.844850346,294091.408615799,302601.444713834,310793.021180176,316196.497406048,320738.644439768,322095.77007346,325904.025936124,324094.755346412,329497.401242348,334932.63749555,340541.273917532,340548.717609189,342163.518491918,342853.825058879,343734.88422624,346514.72659051,350896.843122035,351426.112257756,346788.925608919,349404.202380334,353033.472503383
